CB2010,BoroCode,BoroName,CT2010,BCTCB2010,DollarVanLine,Origin?,Destination?,Both,Origin,Destinations
1000,5,Staten Island,000900,50009001000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,002001,50020011000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,002700,50027001000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,004000,50040001000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,006400,50064001000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,007400,50074001000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,007500,50075001000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,007700,50077001000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,011201,50112011000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,011202,50112021000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,011401,50114011000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,011402,50114021000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,012100,50121001000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,012200,50122001000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,012500,50125001000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,013201,50132011000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,013400,50134001000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,013800,50138001000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,014605,50146051000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,014607,50146071000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,014608,50146081000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,015603,50156031000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,016901,50169011000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,017005,50170051000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,017008,50170081000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,017009,50170091000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,017011,50170111000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,017300,50173001000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,018701,50187011000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,018901,50189011000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,019700,50197001000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,020700,50207001000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,020801,50208011000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,021300,50213001000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,022600,50226001000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,024401,50244011000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,027302,50273021000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,027702,50277021000,#N/A,0,0,0,#N/A,#N/A
1000,5,Staten Island,027705,50277051000,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,000600,50006001001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,000900,50009001001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,001100,50011001001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,002001,50020011001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,002100,50021001001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,002700,50027001001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,003600,50036001001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,004000,50040001001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,006400,50064001001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,007400,50074001001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,007500,50075001001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,009601,50096011001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,011201,50112011001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,011202,50112021001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,011401,50114011001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,011402,50114021001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,012200,50122001001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,012500,50125001001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,012804,50128041001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,012805,50128051001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,012806,50128061001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,013203,50132031001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,013302,50133021001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,013400,50134001001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,013800,50138001001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,014100,50141001001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,014605,50146051001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,014608,50146081001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,015100,50151001001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,015602,50156021001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,015603,50156031001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,016901,50169011001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,017005,50170051001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,017007,50170071001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,017008,50170081001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,017009,50170091001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,017011,50170111001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,017012,50170121001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,017600,50176001001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,017700,50177001001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,018100,50181001001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,018901,50189011001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,019700,50197001001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,021300,50213001001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,022300,50223001001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,023900,50239001001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,024401,50244011001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,024402,50244021001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,027302,50273021001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,027704,50277041001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,027900,50279001001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,030301,50303011001,#N/A,0,0,0,#N/A,#N/A
1001,5,Staten Island,031901,50319011001,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,000600,50006001002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,000900,50009001002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,001100,50011001002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,002001,50020011002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,002700,50027001002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,003600,50036001002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,004000,50040001002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,005900,50059001002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,006400,50064001002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,007400,50074001002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,007500,50075001002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,007700,50077001002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,009602,50096021002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,011201,50112011002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,011202,50112021002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,011401,50114011002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,011402,50114021002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,012100,50121001002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,012200,50122001002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,012500,50125001002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,012804,50128041002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,012806,50128061002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,013201,50132011002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,013203,50132031002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,013204,50132041002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,013302,50133021002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,013400,50134001002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,013800,50138001002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,014605,50146051002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,014608,50146081002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,015400,50154001002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,015602,50156021002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,015603,50156031002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,017005,50170051002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,017007,50170071002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,017008,50170081002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,017009,50170091002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,017011,50170111002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,017012,50170121002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,018100,50181001002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,018701,50187011002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,018901,50189011002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,019700,50197001002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,020100,50201001002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,020801,50208011002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,021300,50213001002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,022300,50223001002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,023100,50231001002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,024401,50244011002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,024402,50244021002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,024700,50247001002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,024800,50248001002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,025100,50251001002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,027301,50273011002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,027302,50273021002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,027702,50277021002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,027706,50277061002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,027900,50279001002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,029103,50291031002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,029104,50291041002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,030301,50303011002,#N/A,0,0,0,#N/A,#N/A
1002,5,Staten Island,030302,50303021002,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,000300,50003001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,000600,50006001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,000900,50009001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,001100,50011001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,001800,50018001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,002001,50020011003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,002700,50027001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,002900,50029001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,003600,50036001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,004000,50040001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,005900,50059001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,006400,50064001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,006700,50067001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,007400,50074001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,007700,50077001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,008100,50081001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,009602,50096021003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,011201,50112011003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,011202,50112021003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,011401,50114011003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,011402,50114021003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,012100,50121001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,012200,50122001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,012500,50125001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,012804,50128041003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,012806,50128061003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,013201,50132011003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,013203,50132031003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,013204,50132041003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,013302,50133021003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,013400,50134001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,013800,50138001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,014605,50146051003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,014608,50146081003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,015100,50151001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,015601,50156011003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,015602,50156021003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,015603,50156031003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,016901,50169011003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,017005,50170051003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,017007,50170071003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,017009,50170091003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,017011,50170111003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,017012,50170121003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,017300,50173001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,017600,50176001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,018701,50187011003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,018702,50187021003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,019700,50197001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,019800,50198001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,020100,50201001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,020804,50208041003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,021300,50213001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,022300,50223001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,023100,50231001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,024401,50244011003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,024800,50248001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,025100,50251001003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,027302,50273021003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,027702,50277021003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,027705,50277051003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,027706,50277061003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,031901,50319011003,#N/A,0,0,0,#N/A,#N/A
1003,5,Staten Island,031902,50319021003,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,000600,50006001004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,000800,50008001004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,000900,50009001004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,002100,50021001004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,002700,50027001004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,003300,50033001004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,003600,50036001004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,004000,50040001004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,005900,50059001004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,006400,50064001004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,006700,50067001004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,007400,50074001004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,007500,50075001004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,007700,50077001004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,008100,50081001004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,009602,50096021004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,011201,50112011004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,011202,50112021004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,011401,50114011004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,011402,50114021004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,012100,50121001004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,012200,50122001004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,012500,50125001004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,012804,50128041004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,012806,50128061004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,013201,50132011004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,013203,50132031004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,013204,50132041004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,013400,50134001004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,013800,50138001004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,014604,50146041004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,014605,50146051004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,014608,50146081004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,014700,50147001004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,015601,50156011004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,015602,50156021004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,015603,50156031004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,017005,50170051004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,017007,50170071004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,017009,50170091004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,017011,50170111004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,017300,50173001004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,017600,50176001004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,018701,50187011004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,018702,50187021004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,018901,50189011004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,019700,50197001004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,019800,50198001004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,020100,50201001004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,020801,50208011004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,020804,50208041004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,021300,50213001004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,024401,50244011004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,025100,50251001004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,027301,50273011004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,027302,50273021004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,027704,50277041004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,027705,50277051004,#N/A,0,0,0,#N/A,#N/A
1004,5,Staten Island,029104,50291041004,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,000600,50006001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,000800,50008001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,000900,50009001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,002700,50027001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,003600,50036001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,004000,50040001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,005900,50059001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,006400,50064001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,006700,50067001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,007400,50074001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,007500,50075001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,007700,50077001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,008100,50081001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,009602,50096021005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,010500,50105001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,011201,50112011005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,011202,50112021005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,011401,50114011005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,011402,50114021005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,012100,50121001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,012200,50122001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,012500,50125001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,012804,50128041005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,012806,50128061005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,013201,50132011005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,013203,50132031005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,013204,50132041005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,013302,50133021005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,013400,50134001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,013800,50138001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,014100,50141001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,014604,50146041005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,014607,50146071005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,014608,50146081005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,014700,50147001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,015100,50151001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,015601,50156011005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,015602,50156021005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,017005,50170051005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,017009,50170091005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,017011,50170111005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,017300,50173001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,017700,50177001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,018701,50187011005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,018702,50187021005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,018901,50189011005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,019700,50197001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,020100,50201001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,020801,50208011005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,020804,50208041005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,021300,50213001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,022300,50223001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,024401,50244011005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,024700,50247001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,027301,50273011005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,027302,50273021005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,027705,50277051005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,027900,50279001005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,029103,50291031005,#N/A,0,0,0,#N/A,#N/A
1005,5,Staten Island,030301,50303011005,#N/A,0,0,0,#N/A,#N/A
1006,5,Staten Island,000600,50006001006,#N/A,0,0,0,#N/A,#N/A
1006,5,Staten Island,000900,50009001006,#N/A,0,0,0,#N/A,#N/A
1006,5,Staten Island,001800,50018001006,#N/A,0,0,0,#N/A,#N/A
1006,5,Staten Island,002001,50020011006,#N/A,0,0,0,#N/A,#N/A
1006,5,Staten Island,002002,50020021006,#N/A,0,0,0,#N/A,#N/A
1006,5,Staten Island,002100,50021001006,#N/A,0,0,0,#N/A,#N/A
1006,5,Staten Island,003600,50036001006,#N/A,0,0,0,#N/A,#N/A
1006,5,Staten Island,004000,50040001006,#N/A,0,0,0,#N/A,#N/A
1006,5,Staten Island,005900,50059001006,#N/A,0,0,0,#N/A,#N/A
1006,5,Staten Island,006400,50064001006,#N/A,0,0,0,#N/A,#N/A
1006,5,Staten Island,006700,50067001006,#N/A,0,0,0,#N/A,#N/A
